file_path,label
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/d_HN (68).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/d_HN (69).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/d_HN (7).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/d_HN (70).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/d_HN (71).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/d_HN (72).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/d_HN (73).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/d_HN (74).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/d_HN (8).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/d_HN (9).jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/d_HN.jpg,d
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (1).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (10).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (11).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (12).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (13).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (14).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (15).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (16).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (17).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (18).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (19).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (2).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (20).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (21).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (22).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (23).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (24).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (25).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (26).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (27).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (28).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (29).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (3).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (30).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (31).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (32).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (33).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (34).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (35).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (36).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (37).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (38).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (39).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (4).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (40).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (41).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (42).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (43).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (44).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (45).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (46).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (47).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (48).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (49).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (5).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (50).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (51).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (52).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (53).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (54).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (55).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (56).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (57).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (58).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (59).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (6).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (60).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (61).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (62).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (63).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (64).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (65).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (66).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (67).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (68).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (69).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (7).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (70).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (71).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (72).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (73).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (74).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (8).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN (9).jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/e_HN.jpg,e
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (1).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (10).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (11).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (12).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (13).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (14).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (15).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (16).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (17).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (18).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (19).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (2).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (20).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (21).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (22).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (23).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (24).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (25).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (26).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (27).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (28).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (29).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (3).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (30).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (31).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (32).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (33).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (34).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (35).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (36).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (37).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (38).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (39).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (4).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (40).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (41).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (42).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (43).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (44).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (45).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (46).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (47).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (48).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (49).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (5).jpg,f
/content/drive/MyDrive/HandGestureRecognition/datasets/NUS Hand Posture dataset-II/Hand Postures with human noise/f_HN (50).jpg,f
